epoch,cos_sim,d_total,d_total_z,loss,val_cos_sim,val_d_total,val_d_total_z,val_loss
15,-0.0027635025326162577,4.882762908935547,5.690984725952148,57.70341873168945,-0.0033399497624486685,4.34945821762085,5.40916633605957,54.43716812133789
16,-0.0034515410661697388,4.547433376312256,5.503518104553223,55.954776763916016,-0.0037313050124794245,4.3662495613098145,5.0655837059021,48.147003173828125
17,-0.003263419959694147,35.13786697387695,5.674403190612793,694.11181640625,-0.0036076901014894247,4.52872896194458,5.578271389007568,80.40843963623047
18,-0.0028068991377949715,4.694158554077148,5.743345737457275,52.33234405517578,-0.002516546519473195,6.921583652496338,5.856500148773193,95.78055572509766
19,-0.0029283680487424135,6.300879001617432,5.913636684417725,84.30684661865234,-0.00307951751165092,4.375312328338623,5.0768961906433105,52.07533645629883
20,-0.0022656405344605446,4.835555553436279,5.7821269035339355,55.946834564208984,-0.0038077167700976133,5.047166347503662,6.118875503540039,73.53132629394531
21,-0.004369433969259262,5.656820297241211,5.455624580383301,66.84150695800781,-0.0005742559442296624,4.397021770477295,5.886854648590088,59.28384017944336
22,-0.00277695176191628,4.729663372039795,5.476682662963867,55.88541030883789,-0.0008770350832492113,4.952813148498535,5.241270542144775,65.44957733154297
23,-0.0032124044373631477,14.53495979309082,5.647894859313965,212.67103576660156,-0.0012587587116286159,4.6457085609436035,5.953250408172607,57.908451080322266
24,-0.0017604540335014462,4.586668491363525,5.545710563659668,55.73985290527344,-0.0008079693070612848,4.7833333015441895,5.875417232513428,55.5445556640625
25,-0.0030595241114497185,4.597985744476318,5.3650946617126465,51.312416076660156,-0.005723278503865004,4.726375102996826,5.391333103179932,61.015682220458984
26,-0.002560416469350457,4.697425842285156,5.622534275054932,53.686622619628906,-0.004166919272392988,4.834666728973389,6.6163330078125,58.69736862182617
27,-0.0026496481150388718,4.681213855743408,5.570828437805176,53.21365737915039,-0.001427325769327581,4.97445821762085,5.325624942779541,66.61064910888672
28,-0.0028181951493024826,4.6350836753845215,5.418452739715576,51.463069915771484,-0.0019705325830727816,4.494082927703857,5.680083751678467,62.05344009399414
29,-0.0034236975479871035,5.437422275543213,5.317489147186279,62.46285629272461,-0.0003394267987459898,4.442854404449463,5.348270893096924,63.05930709838867
30,-0.00325596472248435,4.771895408630371,5.472965240478516,53.946475982666016,-0.0015679065836593509,4.725957870483398,5.842374801635742,77.88737487792969
31,-0.003719544969499111,4.703860282897949,5.775259971618652,54.8300666809082,-0.0030394364148378372,4.314937591552734,4.945145606994629,51.58404541015625
32,-0.002831525169312954,4.792117595672607,5.703863143920898,53.023780822753906,-0.0017337120370939374,4.6747918128967285,5.1104583740234375,60.13267517089844
33,-0.0026694214902818203,4.661154270172119,5.5196027755737305,50.876625061035156,-0.0013838232262060046,4.676812648773193,5.422979354858398,64.45130157470703
34,-0.0021798918023705482,4.689306259155273,5.5061540603637695,51.7568473815918,0.0,4.916437149047852,5.525021076202393,56.54526138305664
35,-0.003384013194590807,7.18140983581543,5.731317520141602,78.83668518066406,-0.002075721276924014,4.836978912353516,5.574854373931885,74.0836410522461
36,-0.0016657653031870723,5.005642414093018,5.791812896728516,55.480377197265625,-0.0022426305804401636,4.329978942871094,5.282479286193848,56.37776565551758
37,-0.003589150495827198,12.462213516235352,5.476157188415527,136.96746826171875,-0.0011933335335925221,4.854437828063965,5.570562362670898,59.19218063354492
38,-0.0024054155219346285,27.798795700073242,5.237335205078125,491.6401672363281,-0.0011144550517201424,5.060083866119385,6.207791805267334,74.56368255615234
39,-0.0027491641230881214,4.745910167694092,5.653197765350342,53.66337966918945,-0.004024806432425976,4.625999927520752,5.394792079925537,53.201385498046875
40,-0.0028933165594935417,5.001580715179443,5.806682109832764,57.83614730834961,-0.0009136982262134552,4.910958290100098,5.088708400726318,77.88164520263672
41,-0.001974942162632942,4.7024102210998535,5.575056076049805,57.97075653076172,-0.000988174113444984,4.948833465576172,5.434458255767822,46.94276428222656
42,-0.0022389653604477644,4.732799530029297,5.55819034576416,54.160709381103516,-0.0027491573709994555,4.817229270935059,6.002479076385498,60.497135162353516
43,-0.0028788060881197453,4.655758380889893,5.566960334777832,52.03193283081055,-0.00026019912911579013,4.228145599365234,5.532686710357666,72.37711334228516
44,-0.0022328931372612715,4.608461380004883,5.497880458831787,54.22572326660156,-0.002430892549455166,4.625270366668701,5.652812480926514,53.91218185424805
45,-0.002286528004333377,4.685647964477539,5.585892200469971,53.630794525146484,-0.0011518161045387387,4.60031270980835,5.500729084014893,64.37383270263672
46,-0.0019343142630532384,5.813962459564209,5.860477924346924,69.85060119628906,-0.0008590861107222736,4.46274995803833,5.144833564758301,52.01144790649414
47,-0.0028277409728616476,4.668733596801758,5.270984649658203,52.2973518371582,-0.0007332953973673284,4.931562900543213,6.076562404632568,60.23427200317383
