epoch,cos_sim,d_total,loss,val_cos_sim,val_d_total,val_loss
34,-0.5159029960632324,3.038679361343384,11.161667823791504,-0.4986770451068878,3.011166572570801,11.892995834350586
35,-0.5314444303512573,2.6650495529174805,10.352559089660645,-0.48917829990386963,2.4814724922180176,10.521477699279785
36,-0.5308983325958252,2.917006731033325,10.793298721313477,-0.5351258516311646,1.9823193550109863,9.631550788879395
37,-0.5193665623664856,3.044631242752075,11.166000366210938,-0.5018273591995239,2.919513702392578,11.906844139099121
38,-0.5147186517715454,2.8241078853607178,10.748809814453125,-0.45592832565307617,2.9998886585235596,11.805755615234375
39,-0.5095639824867249,2.867307424545288,10.83134937286377,-0.329111784696579,3.7979304790496826,13.41405963897705
40,-0.5220083594322205,3.0179367065429688,10.948927879333496,-0.4281634986400604,3.754500150680542,12.697895050048828
41,-0.5310890674591064,2.856461524963379,10.66726303100586,-0.2089996188879013,4.256750106811523,12.95974063873291
42,-0.5303289294242859,2.937424898147583,10.844294548034668,-0.468523234128952,3.1221110820770264,12.187381744384766
43,-0.5346354842185974,2.7641408443450928,10.455818176269531,-0.521843671798706,3.115166664123535,10.977705955505371
44,-0.5402441024780273,2.720245838165283,10.238892555236816,-0.4967164397239685,2.842722177505493,10.856194496154785
45,-0.5370445251464844,2.8786215782165527,10.458163261413574,-0.4997912049293518,2.9174582958221436,11.060522079467773
46,-0.5397340655326843,2.826028347015381,10.435890197753906,-0.5332525372505188,1.896360993385315,9.529555320739746
47,-0.5549798607826233,2.570509672164917,9.727361679077148,-0.5235865116119385,2.946194648742676,11.468657493591309
48,-0.5330590009689331,2.6526565551757812,9.98244857788086,-0.5519769787788391,2.223722219467163,9.502825736999512
49,-0.5337069034576416,2.7689857482910156,10.46804141998291,-0.5175107717514038,2.6374855041503906,11.327892303466797
50,-0.5555014610290527,2.658987045288086,9.85775375366211,-0.42134663462638855,3.3890557289123535,12.228734016418457
51,-0.5564927458763123,2.611450433731079,9.943766593933105,-0.46081817150115967,3.4972498416900635,11.532024383544922
52,-0.5537266135215759,2.638580322265625,9.773640632629395,-0.39568376541137695,3.0088751316070557,11.131702423095703
53,-0.548640787601471,2.511824369430542,9.742450714111328,-0.5627711415290833,2.2480833530426025,10.398782730102539
54,-0.5382559299468994,2.57660174369812,9.926692008972168,-0.5683939456939697,2.1369166374206543,9.54683780670166
55,-0.5657998323440552,2.416966438293457,9.324378967285156,-0.5094558000564575,2.3285417556762695,10.005069732666016
56,-0.5670246481895447,2.4825496673583984,9.39948844909668,-0.36229407787323,3.687972068786621,12.235380172729492
57,-0.5673952698707581,2.4604763984680176,9.457159996032715,-0.5393833518028259,2.5285556316375732,10.440502166748047
58,-0.5620853900909424,2.3340847492218018,9.299969673156738,-0.3863440752029419,3.7954304218292236,12.83370590209961
59,-0.549854040145874,2.496274948120117,9.435680389404297,-0.5233051776885986,2.131291627883911,9.4679536819458
60,-0.5789914131164551,2.391232967376709,9.216785430908203,-0.554248571395874,2.673041343688965,10.176106452941895
61,-0.5587019920349121,2.3890416622161865,9.098065376281738,-0.5452324151992798,2.0640833377838135,9.723499298095703
62,-0.5727679133415222,2.435506820678711,9.266489028930664,-0.5864104628562927,2.0728471279144287,9.117148399353027
63,-0.5793920755386353,2.364593744277954,9.000006675720215,-0.5133174657821655,2.1930971145629883,10.274290084838867
64,-0.5652859210968018,2.315335512161255,8.96007251739502,-0.2916683554649353,3.7782084941864014,13.749025344848633
65,-0.5631237030029297,2.430485725402832,9.479631423950195,-0.5974214673042297,1.7848750352859497,9.021706581115723
66,-0.5750764608383179,2.245499849319458,8.72556209564209,-0.5630167722702026,1.799680471420288,9.22123908996582
67,-0.5697618722915649,2.3338091373443604,8.952237129211426,-0.46693283319473267,3.6431524753570557,11.983277320861816
68,-0.5683204531669617,2.3513917922973633,9.209626197814941,-0.5938553810119629,1.8498889207839966,9.06193733215332
69,-0.5708882808685303,2.368753433227539,9.319903373718262,-0.3976631164550781,3.5411667823791504,12.492103576660156
70,-0.575127124786377,2.3822379112243652,9.127670288085938,-0.5260603427886963,2.2163889408111572,9.458988189697266
71,-0.5649596452713013,2.3704466819763184,9.352746963500977,-0.5658944845199585,2.001986503601074,9.458467483520508
72,-0.5562841892242432,2.4616332054138184,9.264168739318848,-0.5976167917251587,2.029097318649292,9.365925788879395
73,-0.5774167776107788,2.3533763885498047,9.062750816345215,-0.5803942084312439,1.964749813079834,9.45529556274414
74,-0.5827608704566956,2.2626280784606934,8.87740421295166,-0.5565890669822693,1.9396528005599976,8.992122650146484
75,-0.5643508434295654,2.289621591567993,8.992603302001953,-0.5649531483650208,1.999083161354065,9.700321197509766
76,-0.5719089508056641,2.439915180206299,9.067499160766602,-0.5169139504432678,3.0421249866485596,10.806695938110352
77,-0.5998043417930603,2.2441818714141846,8.617400169372559,-0.5592983365058899,2.372694253921509,10.032829284667969
78,-0.5909004211425781,2.3296732902526855,8.955949783325195,-0.5517480969429016,1.8979443311691284,8.538294792175293
79,-0.5880106091499329,2.2051467895507812,8.49889850616455,-0.5768989324569702,1.758652925491333,8.900308609008789
80,-0.5856549739837646,2.2502987384796143,8.723664283752441,-0.5799639225006104,1.5881249904632568,9.043485641479492
81,-0.5860870480537415,2.191343069076538,8.589118003845215,-0.5712850689888,1.6130833625793457,9.053125381469727
82,-0.576885461807251,2.224796772003174,8.663041114807129,-0.6124904155731201,1.5654027462005615,8.30026626586914
83,-0.5998191237449646,2.261571168899536,8.734338760375977,-0.5626195073127747,2.136472225189209,9.338865280151367
84,-0.6075435280799866,2.109245538711548,8.580307960510254,-0.5770241618156433,1.358388900756836,8.34410285949707
85,-0.6328020095825195,2.9913246631622314,8.613636016845703,-0.569527804851532,2.1709165573120117,8.980712890625
86,-0.615170955657959,2.2261600494384766,8.654333114624023,-0.5710667967796326,2.1532914638519287,9.111197471618652
87,-0.6245487928390503,2.276439905166626,8.709820747375488,-0.633926510810852,1.7831110954284668,9.14714241027832
88,-0.6351749897003174,2.1930980682373047,8.643513679504395,-0.6311029195785522,1.551361083984375,8.395608901977539
89,-0.6257435083389282,2.02105450630188,8.394689559936523,-0.4455120265483856,3.468874931335449,11.817946434020996
90,-0.6498845219612122,2.100323438644409,8.419427871704102,-0.6433117389678955,1.83211088180542,9.263669967651367
91,-0.6386062502861023,2.173182725906372,8.546768188476562,-0.6266105771064758,1.5391249656677246,7.899686336517334
92,-0.6377954483032227,2.0544118881225586,8.292905807495117,-0.5622355937957764,2.503347396850586,10.321333885192871
93,-0.6472857594490051,2.108454465866089,8.327816009521484,-0.5540651082992554,2.124666690826416,9.311159133911133
94,-0.6662003993988037,1.8983347415924072,7.845895290374756,-0.5757456421852112,1.6468193531036377,8.835636138916016
95,-0.642342209815979,2.0462687015533447,8.336440086364746,-0.6147056221961975,1.6392221450805664,8.165538787841797
96,-0.6575616002082825,2.0275280475616455,8.10428524017334,-0.6632776260375977,1.5712776184082031,8.447498321533203
97,-0.6600586175918579,1.9506429433822632,7.935626029968262,-0.6853832006454468,1.2428889274597168,7.8566436767578125
98,-0.6628091335296631,1.8678867816925049,7.713951110839844,-0.6547481417655945,1.5095000267028809,8.007083892822266
99,-0.6504436135292053,1.9797585010528564,8.099597930908203,-0.6515457034111023,1.2435693740844727,7.600141525268555
100,-0.6499161720275879,2.0684714317321777,8.243849754333496,-0.648064374923706,1.5941388607025146,8.125243186950684
101,-0.6625459790229797,1.9158154726028442,7.8449225425720215,-0.642310380935669,1.1648472547531128,7.813784122467041
102,-0.6716115474700928,1.8911051750183105,7.771226406097412,-0.5858709812164307,2.670722007751465,10.601835250854492
103,-0.6759116649627686,1.8245253562927246,7.8101348876953125,-0.6534745693206787,1.9945000410079956,8.49477481842041
104,-0.6646233201026917,1.9253487586975098,7.739253520965576,-0.6802918910980225,1.100736141204834,7.169013977050781
105,-0.6563733220100403,2.044294834136963,7.994470119476318,-0.6221030354499817,1.4346109628677368,9.017888069152832
106,-0.6513268351554871,1.9558185338974,7.9377923011779785,-0.6342230439186096,1.9646527767181396,8.64139175415039
107,-0.6612008213996887,1.9541432857513428,7.859225273132324,-0.5771523714065552,1.750847339630127,9.318720817565918
108,-0.6688295602798462,1.8663430213928223,7.715470314025879,-0.6388486623764038,1.4160139560699463,8.094673156738281
109,-0.6771821975708008,1.8100485801696777,7.505352973937988,-0.5698034763336182,2.2036526203155518,9.11355209350586
110,-0.6541309356689453,1.8082853555679321,7.5221686363220215,-0.6387325525283813,1.211763858795166,7.544932842254639
111,-0.6565183997154236,1.881056308746338,7.694156169891357,-0.6071423888206482,1.8997637033462524,8.817449569702148
112,-0.6507971286773682,1.8296180963516235,7.66015625,-0.6452150344848633,1.3794445991516113,7.124077796936035
113,-0.6680076122283936,1.9845383167266846,7.820676326751709,-0.6758894324302673,1.4806526899337769,7.875787734985352
114,-0.6587054133415222,1.956895112991333,7.785678863525391,-0.610120415687561,1.6141527891159058,8.232311248779297
115,-0.6865411996841431,1.777042031288147,7.620453357696533,-0.6792914867401123,1.048305630683899,7.507004737854004
116,-0.6719576120376587,1.912628173828125,7.721127986907959,-0.6643030047416687,1.4154584407806396,7.5575127601623535
117,-0.6558491587638855,1.9839367866516113,8.039584159851074,-0.6160953044891357,1.7732223272323608,8.18095874786377
118,-0.6454055309295654,2.0678484439849854,8.113327026367188,-0.57059645652771,1.8898334503173828,8.921226501464844
119,-0.6594383716583252,1.9385583400726318,7.858555316925049,-0.6565821170806885,1.1331387758255005,7.217525005340576
120,-0.6713230609893799,1.7698695659637451,7.438270568847656,-0.6380062103271484,1.0712499618530273,7.448075294494629
121,-0.6577524542808533,1.905243158340454,7.712765216827393,-0.5991170406341553,1.4609167575836182,8.102656364440918
122,-0.6634445786476135,1.770148515701294,7.581408500671387,-0.6351412534713745,1.1774444580078125,7.079718589782715
123,-0.6815586090087891,1.7224080562591553,7.478352069854736,-0.662567675113678,1.4782500267028809,7.57158088684082
124,-0.6519243121147156,1.8761769533157349,7.669884204864502,-0.575591504573822,2.2304720878601074,9.53232479095459
125,-0.6737381815910339,1.7756551504135132,7.494450569152832,-0.5579102039337158,1.9150276184082031,8.82820987701416
126,-0.671683669090271,1.6838481426239014,7.231088161468506,-0.6087732315063477,1.6574305295944214,8.578519821166992
127,-0.6622112989425659,1.8051414489746094,7.483542442321777,-0.6200748085975647,1.2375556230545044,8.09287166595459
128,-0.676558256149292,1.7192184925079346,7.161695957183838,-0.6546639204025269,1.567486047744751,8.274972915649414
129,-0.6801780462265015,1.6680485010147095,7.222951889038086,-0.6259444952011108,1.55501389503479,7.852448463439941
130,-0.6809961199760437,1.7010035514831543,7.285909652709961,-0.5905769467353821,2.003333330154419,9.122109413146973
131,-0.6582921743392944,1.8098317384719849,7.470602035522461,-0.6312110424041748,1.623069405555725,8.150615692138672
132,-0.6840624213218689,1.5379718542099,7.007716655731201,-0.6368994116783142,1.4091110229492188,8.04340648651123
133,-0.673978328704834,1.6841480731964111,7.3216552734375,-0.6301219463348389,1.1964166164398193,7.278470993041992
134,-0.6888668537139893,1.7010564804077148,7.042745590209961,-0.6048414707183838,1.4266804456710815,8.049901962280273
135,-0.6652776002883911,1.7544183731079102,7.55682373046875,-0.6668257713317871,1.0803195238113403,7.268088340759277
136,-0.6706964373588562,1.6577399969100952,7.080965995788574,-0.6662893891334534,1.0749999284744263,7.446667194366455
137,-0.6711100339889526,1.8001247644424438,7.47402811050415,-0.6461023688316345,0.9822777509689331,7.300392150878906
138,-0.6706925630569458,1.7690147161483765,7.4190144538879395,-0.644698977470398,1.0491666793823242,7.156700134277344
139,-0.6689391136169434,1.5926767587661743,6.942562580108643,-0.6152321100234985,1.4304583072662354,8.25078010559082
140,-0.6665259599685669,1.692694902420044,7.243504047393799,-0.6313591599464417,1.105972170829773,7.342916011810303
141,-0.6716915965080261,1.6374547481536865,7.018149375915527,-0.6400609016418457,1.0739305019378662,7.076013565063477
142,-0.6725923418998718,1.726531744003296,7.356202602386475,-0.6289384961128235,1.5169999599456787,8.387256622314453
143,-0.6799739003181458,1.7483482360839844,7.356924057006836,-0.6578214764595032,1.147291660308838,7.1738457679748535
144,-0.7025014758110046,1.582521677017212,6.926868438720703,-0.687936544418335,1.2897497415542603,7.551602840423584
145,-0.6851087808609009,1.5951086282730103,7.077500820159912,-0.6057918667793274,1.577458381652832,7.88633394241333
146,-0.6730807423591614,1.6328500509262085,7.263692855834961,-0.6285197138786316,1.353722095489502,7.4011993408203125
147,-0.6857840418815613,1.4707016944885254,6.809288024902344,-0.6337754726409912,1.1830137968063354,7.3030524253845215
148,-0.6704697012901306,1.669663429260254,7.330023765563965,-0.6486652493476868,1.689583420753479,8.545506477355957
149,-0.6762291193008423,1.6808184385299683,7.1880950927734375,-0.6554038524627686,0.826930582523346,7.024013042449951
150,-0.6845899820327759,1.5902361869812012,7.023731231689453,-0.6621830463409424,1.1489862203598022,7.659529685974121
151,-0.6881356239318848,1.5028085708618164,6.958549976348877,-0.6468945145606995,1.2603195905685425,7.658860206604004
152,-0.6969776153564453,1.5381901264190674,6.8913068771362305,-0.6237987279891968,1.2401249408721924,7.365609169006348
153,-0.686980664730072,1.510990023612976,6.849488735198975,-0.667235255241394,1.078041672706604,6.75164270401001
154,-0.6762798428535461,1.55514657497406,6.89364767074585,-0.6641877293586731,1.1987638473510742,6.865324974060059
155,-0.6802417039871216,1.6750017404556274,7.297889709472656,-0.6368529796600342,1.064486026763916,7.043619155883789
156,-0.6888689994812012,1.5337432622909546,6.822383403778076,-0.6759817600250244,0.8403610587120056,6.099369525909424
157,-0.6835550665855408,1.55870521068573,6.844691753387451,-0.6195260286331177,1.447986125946045,7.602940082550049
158,-0.6942904591560364,1.4354581832885742,6.555047988891602,-0.6123983263969421,1.8666110038757324,8.49073600769043
159,-0.6828510165214539,1.5445681810379028,6.996914863586426,-0.7054121494293213,1.0467361211776733,6.739839553833008
160,-0.6746503710746765,1.5896817445755005,7.134695053100586,-0.6618757843971252,1.281180739402771,7.498369216918945
161,-0.683997392654419,1.5334248542785645,6.864781856536865,-0.6291220784187317,1.148958444595337,6.918557643890381
162,-0.68287593126297,1.5707950592041016,6.918776988983154,-0.6110205054283142,1.225416660308838,7.738118648529053
163,-0.6929988861083984,1.5226449966430664,6.775582313537598,-0.6394229531288147,0.7866944074630737,6.963388442993164
164,-0.6909098029136658,1.5463100671768188,6.8223419189453125,-0.6718277931213379,0.8878610134124756,7.038373947143555
165,-0.6890698671340942,1.5613664388656616,6.905363082885742,-0.6393048763275146,1.0807915925979614,7.493833541870117
166,-0.6906439065933228,1.5488115549087524,6.943415641784668,-0.6103562712669373,1.1048749685287476,7.104201793670654
167,-0.6883348822593689,1.5999183654785156,7.032801151275635,-0.6719484925270081,1.04562509059906,7.570897579193115
168,-0.6924712061882019,1.603956937789917,6.999161720275879,-0.6620571613311768,1.183236002922058,7.390280723571777
169,-0.6843198537826538,1.5961499214172363,6.965420722961426,-0.6522678732872009,1.3660415410995483,7.410606384277344
170,-0.6933686137199402,1.4959415197372437,6.808574199676514,-0.6860626339912415,0.8280278444290161,6.55748987197876
171,-0.6842448711395264,1.449378490447998,6.721597194671631,-0.6519911885261536,0.9420694708824158,7.02111291885376
172,-0.6974214911460876,1.4926531314849854,6.737472057342529,-0.6610672473907471,1.631722331047058,8.081256866455078
173,-0.7048361897468567,1.4427448511123657,6.6259307861328125,-0.6963003873825073,0.9538611173629761,6.900676250457764
174,-0.6775133013725281,1.5296881198883057,6.999589920043945,-0.6317616701126099,1.0710277557373047,7.391410827636719
175,-0.695826530456543,1.5357166528701782,6.839558124542236,-0.6194165945053101,1.1192638874053955,7.440926551818848
176,-0.6893724203109741,1.7954083681106567,6.832524299621582,-0.6195143461227417,1.1058332920074463,6.759262561798096
177,-0.6919713616371155,1.4713016748428345,6.646183967590332,-0.6516539454460144,1.130750060081482,7.270876407623291
178,-0.6953374147415161,1.420629858970642,6.610580921173096,-0.660944402217865,0.8047777414321899,6.74808406829834
179,-0.6949273943901062,1.4849517345428467,6.8627610206604,-0.6709120273590088,0.97834712266922,6.690889835357666
180,-0.6957902312278748,1.4710248708724976,6.641636371612549,-0.6433940529823303,1.198222279548645,7.110004425048828
181,-0.6988800764083862,1.3929684162139893,6.5380120277404785,-0.6552757620811462,0.9631805419921875,6.928430557250977
182,-0.6911539435386658,1.436358094215393,6.674137592315674,-0.6457585692405701,0.9313194751739502,7.084921836853027
183,-0.7004140019416809,1.434472680091858,6.763516426086426,-0.6828653812408447,1.022027611732483,6.6066460609436035
184,-0.6900526285171509,1.4003151655197144,6.702866077423096,-0.6578838229179382,1.3642359972000122,7.704244613647461
185,-0.6965324878692627,1.410306692123413,6.580852031707764,-0.6563425660133362,1.1464860439300537,7.541108131408691
186,-0.6768689751625061,1.4478917121887207,6.680058002471924,-0.6675868630409241,0.9705971479415894,6.8395280838012695
187,-0.6949092149734497,1.3639633655548096,6.416383266448975,-0.6400806903839111,1.0870970487594604,6.820534706115723
188,-0.6895893812179565,1.3600448369979858,6.283328533172607,-0.630612850189209,1.5131666660308838,8.031593322753906
189,-0.6926678419113159,1.4293729066848755,6.688643932342529,-0.6616982221603394,1.5139164924621582,7.8372650146484375
190,-0.6975205540657043,1.3200733661651611,6.500096321105957,-0.6379212737083435,0.6481806039810181,6.436489582061768
191,-0.6876448392868042,1.4541749954223633,6.588469982147217,-0.6865965723991394,0.8725277781486511,6.261185646057129
192,-0.7108464241027832,1.3746528625488281,6.42576789855957,-0.653744101524353,0.8849999904632568,6.992456912994385
193,-0.6836786866188049,1.4399598836898804,6.615748882293701,-0.6387057304382324,1.216444492340088,7.1686224937438965
194,-0.7053071856498718,1.375825047492981,6.423958778381348,-0.6698849201202393,0.8917500376701355,6.469119548797607
195,-0.6998283863067627,1.392351746559143,6.540414810180664,-0.5132243633270264,2.4930830001831055,10.133070945739746
196,-0.690700352191925,1.3760745525360107,6.572680473327637,-0.6510282158851624,0.9511804580688477,6.930965900421143
197,-0.7006296515464783,1.4894565343856812,6.626409530639648,-0.6519929766654968,0.8815694451332092,6.495171070098877
198,-0.6893402338027954,1.3930364847183228,6.548314094543457,-0.6815059185028076,0.8030694127082825,6.459828853607178
199,-0.6923637986183167,1.4543935060501099,6.635588645935059,-0.6224167346954346,1.3260278701782227,7.470026016235352
200,-0.6977975368499756,1.4114001989364624,6.563670635223389,-0.6441850066184998,1.224152684211731,7.326729774475098
201,-0.6815429329872131,1.3105850219726562,6.299014568328857,-0.6649906635284424,1.0464445352554321,6.682410717010498
202,-0.7048723101615906,1.393525242805481,6.5120391845703125,-0.6810439825057983,0.9675000309944153,6.4579010009765625
203,-0.6942405700683594,1.4297031164169312,6.545962333679199,-0.6468188166618347,1.0008054971694946,6.535641193389893
204,-0.6895017027854919,1.34956693649292,6.25226354598999,-0.65279221534729,1.0424860715866089,7.0838775634765625
205,-0.6835775971412659,1.4460266828536987,6.572979927062988,-0.6593763828277588,1.0976110696792603,7.26613712310791
206,-0.7036820650100708,1.394518256187439,6.383476734161377,-0.6745322942733765,1.0828332901000977,7.150655746459961
207,-0.685943067073822,1.408135175704956,6.6418023109436035,-0.6586095094680786,1.039236068725586,6.621260166168213
208,-0.6951417326927185,1.393771767616272,6.509498119354248,-0.6500220894813538,1.35830557346344,7.207932472229004
209,-0.6968444585800171,1.4150617122650146,6.498951435089111,-0.6260116100311279,1.163986086845398,7.726286888122559
210,-0.7031843662261963,1.4225584268569946,6.535995006561279,-0.6549801230430603,1.0851527452468872,6.765895366668701
211,-0.6945477724075317,1.3416965007781982,6.326272010803223,-0.6469016671180725,0.8467499613761902,6.377359390258789
212,-0.6913109421730042,1.351116418838501,6.566544055938721,-0.6694745421409607,0.8994582295417786,6.485231876373291
213,-0.6841568946838379,1.389434814453125,6.508083343505859,-0.6288266181945801,0.9467222690582275,6.748012542724609
214,-0.7044167518615723,1.363118290901184,6.382737636566162,-0.6808891892433167,0.9395138621330261,7.055983066558838
215,-0.6921868324279785,1.3804935216903687,6.483088493347168,-0.6644927263259888,0.999833345413208,6.827884197235107
216,-0.695554256439209,1.3172131776809692,6.442340850830078,-0.6808437705039978,0.9245278239250183,6.602423667907715
217,-0.7050137519836426,1.3784997463226318,6.237553119659424,-0.6222112774848938,1.3511666059494019,7.84333610534668
218,-0.6886482238769531,1.437138319015503,6.627198696136475,-0.6789746880531311,1.0492360591888428,6.80657434463501
219,-0.6994171142578125,1.3603366613388062,6.273222923278809,-0.6713575124740601,1.0430833101272583,6.6204609870910645
220,-0.6875088214874268,1.388704776763916,6.406083583831787,-0.622679591178894,0.9386805295944214,6.640817642211914
221,-0.684068500995636,1.4909934997558594,6.606260299682617,-0.6391396522521973,0.9047915935516357,7.186997413635254
222,-0.6975628733634949,1.3658586740493774,6.291372299194336,-0.6447486877441406,1.178749918937683,6.855804443359375
223,-0.683096706867218,1.3536218404769897,6.372791767120361,-0.6556041836738586,0.9806943535804749,6.3540940284729
224,-0.7022333741188049,1.3220051527023315,6.406825542449951,-0.6848466396331787,0.8201110363006592,6.2142839431762695
225,-0.7063081860542297,1.3401082754135132,6.4086527824401855,-0.6614726185798645,0.8814584016799927,6.560511589050293
226,-0.7005564570426941,1.3897547721862793,6.370577812194824,-0.6850073337554932,0.7274305820465088,6.039834022521973
227,-0.7062561511993408,1.2577146291732788,6.094176769256592,-0.6678181290626526,0.8839444518089294,6.269098281860352
228,-0.7006438970565796,1.323763370513916,6.3668131828308105,-0.7147154211997986,0.840749979019165,6.022209644317627
229,-0.6969143748283386,1.390533447265625,6.466573238372803,-0.6409569978713989,0.9549306035041809,6.551205635070801
230,-0.7048236727714539,1.2750000953674316,6.244403839111328,-0.6511682868003845,0.9330554604530334,6.9724321365356445
231,-0.7065691947937012,1.2893133163452148,6.159049034118652,-0.5975446701049805,1.5534861087799072,8.498680114746094
232,-0.705572783946991,1.3099366426467896,6.176059722900391,-0.6769793629646301,1.0128332376480103,7.162439823150635
233,-0.6945629119873047,1.2648500204086304,6.149077892303467,-0.626814067363739,1.0404027700424194,7.082696914672852
234,-0.7046686410903931,1.265406847000122,5.949865818023682,-0.6508843302726746,0.8958054780960083,6.66300630569458
235,-0.7037936449050903,1.3185184001922607,6.137684345245361,-0.6544337868690491,0.8334305882453918,6.174778938293457
236,-0.700219988822937,1.3436816930770874,6.300441741943359,-0.6141700148582458,1.6767221689224243,7.64106559753418
237,-0.7089118361473083,1.2819815874099731,6.295214653015137,-0.6376826763153076,0.9076111316680908,6.451467514038086
238,-0.707790732383728,1.3572582006454468,6.360044956207275,-0.681524932384491,0.8539027571678162,6.446169376373291
239,-0.6900134086608887,1.3723883628845215,6.418233871459961,-0.6413193941116333,1.2505278587341309,7.79233455657959
240,-0.7128113508224487,1.239415168762207,6.090206146240234,-0.6783837080001831,0.7813471555709839,6.138822555541992
241,-0.7029076218605042,1.3480017185211182,6.380116939544678,-0.6597065329551697,1.0596944093704224,6.567946434020996
242,-0.7080192565917969,1.2685635089874268,5.913121700286865,-0.6758768558502197,0.9006388783454895,6.356907844543457
243,-0.6937536597251892,1.2580201625823975,6.118429183959961,-0.6484391093254089,0.9078194499015808,7.0666375160217285
244,-0.6995223164558411,1.1742452383041382,6.004199028015137,-0.621260404586792,0.9779443740844727,6.842113971710205
245,-0.7043700218200684,1.2912286520004272,6.1351237297058105,-0.6341216564178467,1.0561528205871582,7.001006126403809
246,-0.7082623839378357,1.2024317979812622,5.9854583740234375,-0.6762939095497131,0.8067777752876282,5.929361820220947
247,-0.7029030919075012,1.2570115327835083,5.94033670425415,-0.6675341129302979,0.8432639241218567,5.977443695068359
248,-0.6933035254478455,1.3951901197433472,6.422234535217285,-0.6344353556632996,0.9606249928474426,7.661312580108643
249,-0.7054501175880432,1.2045317888259888,5.923212051391602,-0.6963150501251221,0.8549582958221436,6.352320671081543
250,-0.6992142200469971,1.2838865518569946,6.264324188232422,-0.6964882612228394,0.7142778038978577,6.164785385131836
251,-0.6926416158676147,1.2868850231170654,6.058878421783447,-0.6504514813423157,0.9958333969116211,6.645957946777344
